subj_idx,SubjectID,Group,stim,response,rt,Phase
31,P032,Voluntary,Left,0,0.313729,Baseline
31,P032,Voluntary,Right,1,0.225729,Baseline
31,P032,Voluntary,Left,1,0.226729,Baseline
31,P032,Voluntary,Left,1,0.22772900000000001,Baseline
31,P032,Voluntary,Left,1,0.25472900000000004,Baseline
31,P032,Voluntary,Right,1,0.225729,Baseline
31,P032,Voluntary,Right,0,0.23972900000000003,Baseline
31,P032,Voluntary,Left,1,0.218729,Baseline
31,P032,Voluntary,Right,0,0.216729,Baseline
31,P032,Voluntary,Left,1,0.25472900000000004,Baseline
31,P032,Voluntary,Left,1,0.30372899999999997,Baseline
31,P032,Voluntary,Left,1,0.36072899999999997,Baseline
31,P032,Voluntary,Right,1,0.20572900000000002,Baseline
31,P032,Voluntary,Right,1,0.313729,Baseline
31,P032,Voluntary,Right,0,0.22872900000000002,Baseline
31,P032,Voluntary,Left,1,0.20172900000000002,Baseline
31,P032,Voluntary,Right,1,0.213729,Baseline
31,P032,Voluntary,Right,1,0.226729,Baseline
31,P032,Voluntary,Right,1,0.20272900000000002,Baseline
31,P032,Voluntary,Left,1,0.224729,Baseline
31,P032,Voluntary,Right,1,0.19572900000000001,Baseline
31,P032,Voluntary,Left,1,0.29472899999999996,Baseline
31,P032,Voluntary,Right,1,0.259729,Baseline
31,P032,Voluntary,Right,1,0.379729,Baseline
31,P032,Voluntary,Left,1,0.218729,Baseline
31,P032,Voluntary,Left,1,0.25372900000000004,Baseline
31,P032,Voluntary,Right,1,0.215729,Baseline
31,P032,Voluntary,Right,1,0.260729,Baseline
31,P032,Voluntary,Left,1,0.223729,Baseline
31,P032,Voluntary,Right,1,0.214729,Baseline
31,P032,Voluntary,Right,1,0.29172899999999996,Baseline
31,P032,Voluntary,Left,1,0.311729,Baseline
31,P032,Voluntary,Right,1,0.20272900000000002,Baseline
31,P032,Voluntary,Right,0,0.20772900000000002,Baseline
31,P032,Voluntary,Right,1,0.23772900000000002,Baseline
31,P032,Voluntary,Right,1,0.273729,Baseline
31,P032,Voluntary,Left,1,0.272729,Baseline
31,P032,Voluntary,Right,0,0.29972899999999997,PostTest
31,P032,Voluntary,Left,1,0.271729,PostTest
31,P032,Voluntary,Left,1,0.247729,PostTest
31,P032,Voluntary,Right,0,0.24172900000000003,PostTest
31,P032,Voluntary,Right,1,0.225729,PostTest
31,P032,Voluntary,Right,1,0.19872900000000002,PostTest
31,P032,Voluntary,Left,1,0.23972900000000003,PostTest
31,P032,Voluntary,Left,1,0.25572900000000004,PostTest
31,P032,Voluntary,Right,1,0.287729,PostTest
31,P032,Voluntary,Left,1,0.225729,PostTest
31,P032,Voluntary,Right,1,0.210729,PostTest
31,P032,Voluntary,Right,1,0.276729,PostTest
31,P032,Voluntary,Right,1,0.23272900000000002,PostTest
31,P032,Voluntary,Left,0,0.281729,PostTest
31,P032,Voluntary,Right,1,0.20772900000000002,PostTest
31,P032,Voluntary,Left,1,0.381729,PostTest
31,P032,Voluntary,Right,1,0.221729,PostTest
31,P032,Voluntary,Left,1,0.20672900000000002,PostTest
31,P032,Voluntary,Right,1,0.246729,PostTest
31,P032,Voluntary,Right,1,0.224729,PostTest
31,P032,Voluntary,Right,1,0.23872900000000002,PostTest
31,P032,Voluntary,Right,1,0.217729,PostTest
31,P032,Voluntary,Left,1,0.23572900000000002,PostTest
31,P032,Voluntary,Left,1,0.213729,PostTest
31,P032,Voluntary,Right,1,0.29572899999999996,PostTest
31,P032,Voluntary,Right,0,0.271729,PostTest
31,P032,Voluntary,Right,1,0.25472900000000004,PostTest
31,P032,Voluntary,Left,1,0.30372899999999997,PostTest
31,P032,Voluntary,Right,1,0.248729,PostTest
31,P032,Voluntary,Right,1,0.244729,PostTest
31,P032,Voluntary,Right,1,0.214729,PostTest
31,P032,Voluntary,Left,1,0.25072900000000004,PostTest
31,P032,Voluntary,Right,1,0.36072899999999997,PostTest
31,P032,Voluntary,Right,1,0.214729,PostTest
31,P032,Voluntary,Left,1,0.309729,PostTest
31,P032,Voluntary,Right,1,0.23572900000000002,PostTest
31,P032,Voluntary,Right,1,0.283729,PostTest
31,P032,Voluntary,Right,1,0.212729,PostTest
31,P032,Voluntary,Right,1,0.215729,PostTest
31,P032,Voluntary,Left,1,0.25072900000000004,PostTest
31,P032,Voluntary,Right,1,0.256729,PostTest
31,P032,Voluntary,Right,1,0.25272900000000004,PostTest
31,P032,Voluntary,Right,1,0.285729,PostTest
31,P032,Voluntary,Right,1,0.349729,PostTest
31,P032,Voluntary,Right,1,0.20572900000000002,PostTest
31,P032,Voluntary,Left,1,0.226729,PostTest
31,P032,Voluntary,Right,0,0.275729,PostTest
31,P032,Voluntary,Left,1,0.287729,PostTest
31,P032,Voluntary,Left,1,0.25172900000000004,PostTest
31,P032,Voluntary,Right,1,0.19872900000000002,PostTest
31,P032,Voluntary,Right,1,0.30072899999999997,PostTest
31,P032,Voluntary,Right,0,0.25072900000000004,PostTest
31,P032,Voluntary,Left,1,0.19672900000000001,PostTest
31,P032,Voluntary,Right,1,0.246729,PostTest
31,P032,Voluntary,Left,1,0.258729,PostTest
31,P032,Voluntary,Left,1,0.321729,PostTest
31,P032,Voluntary,Left,1,0.400729,PostTest
31,P032,Voluntary,Right,1,0.19672900000000001,PostTest
31,P032,Voluntary,Right,0,0.23172900000000002,PostTest
31,P032,Voluntary,Right,1,0.245729,PostTest
31,P032,Voluntary,Right,1,0.20572900000000002,PostTest
31,P032,Voluntary,Right,1,0.266729,PostTest
31,P032,Voluntary,Right,1,0.23872900000000002,PostTest
31,P032,Voluntary,Right,1,0.259729,PostTest
31,P032,Voluntary,Left,1,0.339729,PostTest
31,P032,Voluntary,Right,1,0.263729,PostTest
31,P032,Voluntary,Right,0,0.20572900000000002,PostTest
31,P032,Voluntary,Left,1,0.219729,PostTest
31,P032,Voluntary,Left,1,0.41872899999999996,PostTest
31,P032,Voluntary,Left,1,0.246729,PostTest
31,P032,Voluntary,Left,1,0.248729,PostTest
31,P032,Voluntary,Right,0,0.398729,PostTest
31,P032,Voluntary,Right,1,0.310729,PostTest
31,P032,Voluntary,Right,1,0.310729,PostTest
31,P032,Voluntary,Left,1,0.22772900000000001,PostTest
31,P032,Voluntary,Left,0,0.248729,PostTest
31,P032,Voluntary,Left,1,0.215729,PostTest
31,P032,Voluntary,Right,0,0.286729,PostTest
31,P032,Voluntary,Left,1,0.23272900000000002,PostTest
31,P032,Voluntary,Left,1,0.221729,PostTest
31,P032,Voluntary,Right,1,0.275729,PostTest
31,P032,Voluntary,Right,1,0.218729,PostTest
31,P032,Voluntary,Left,0,0.23672900000000002,PostTest
31,P032,Voluntary,Right,1,0.333729,PostTest
31,P032,Voluntary,Right,1,0.273729,PostTest
31,P032,Voluntary,Right,1,0.245729,PostTest
31,P032,Voluntary,Left,1,0.224729,PostTest
31,P032,Voluntary,Right,0,0.20672900000000002,PostTest
31,P032,Voluntary,Right,1,0.221729,PostTest
31,P032,Voluntary,Right,1,0.248729,PostTest
31,P032,Voluntary,Left,1,0.22872900000000002,PostTest
31,P032,Voluntary,Left,1,0.20472900000000002,PostTest
31,P032,Voluntary,Right,1,0.217729,PostTest
31,P032,Voluntary,Right,1,0.19972900000000002,PostTest
31,P032,Voluntary,Left,1,0.25572900000000004,PostTest
31,P032,Voluntary,Right,1,0.267729,PostTest
31,P032,Voluntary,Right,1,0.224729,PostTest
31,P032,Voluntary,Left,1,0.326729,PostTest
31,P032,Voluntary,Right,1,0.19872900000000002,PostTest
31,P032,Voluntary,Left,1,0.245729,PostTest
31,P032,Voluntary,Left,1,0.325729,PostTest
31,P032,Voluntary,Right,1,0.22772900000000001,PostTest
31,P032,Voluntary,Left,1,0.277729,PostTest
31,P032,Voluntary,Left,1,0.20372900000000002,PostTest
31,P032,Voluntary,Left,1,0.223729,PostTest
31,P032,Voluntary,Left,1,0.261729,PostTest
31,P032,Voluntary,Right,1,0.311729,PostTest
31,P032,Voluntary,Right,1,0.29772899999999997,PostTest
31,P032,Voluntary,Right,1,0.210729,PostTest
31,P032,Voluntary,Right,1,0.19572900000000001,PostTest
31,P032,Voluntary,Left,1,0.217729,PostTest
31,P032,Voluntary,Right,1,0.20972900000000003,PostTest
31,P032,Voluntary,Right,0,0.245729,PostTest
31,P032,Voluntary,Left,0,0.220729,PostTest
31,P032,Voluntary,Right,1,0.217729,PostTest
31,P032,Voluntary,Right,1,0.307729,PostTest
31,P032,Voluntary,Left,1,0.212729,PostTest
31,P032,Voluntary,Right,1,0.212729,PostTest
31,P032,Voluntary,Left,1,0.216729,PostTest
31,P032,Voluntary,Right,1,0.265729,PostTest
31,P032,Voluntary,Left,1,0.29972899999999997,PostTest
31,P032,Voluntary,Left,1,0.217729,PostTest
31,P032,Voluntary,Left,1,0.22972900000000002,PostTest
31,P032,Voluntary,Left,0,0.213729,PostTest
31,P032,Voluntary,Left,1,0.266729,PostTest
31,P032,Voluntary,Right,1,0.211729,PostTest
31,P032,Voluntary,Right,1,0.19872900000000002,PostTest
31,P032,Voluntary,Right,1,0.23472900000000002,PostTest
31,P032,Voluntary,Left,1,0.266729,PostTest
31,P032,Voluntary,Left,0,0.20772900000000002,PostTest
31,P032,Voluntary,Right,1,0.23272900000000002,PostTest
31,P032,Voluntary,Right,1,0.24172900000000003,PostTest
31,P032,Voluntary,Left,1,0.23372900000000002,PostTest
31,P032,Voluntary,Right,1,0.269729,PostTest
31,P032,Voluntary,Right,1,0.287729,PostTest
31,P032,Voluntary,Right,1,0.20172900000000002,PostTest
31,P032,Voluntary,Left,0,0.217729,PostTest
31,P032,Voluntary,Left,1,0.20472900000000002,PostTest
31,P032,Voluntary,Right,1,0.247729,PostTest
31,P032,Voluntary,Left,0,0.244729,PostTest
31,P032,Voluntary,Right,1,0.266729,PostTest
31,P032,Voluntary,Right,1,0.20872900000000003,PostTest
31,P032,Voluntary,Right,0,0.47972899999999996,PostTest
31,P032,Voluntary,Left,1,0.221729,PostTest
31,P032,Voluntary,Left,0,0.22972900000000002,PostTest
31,P032,Voluntary,Right,0,0.22772900000000001,PostTest
31,P032,Voluntary,Right,1,0.20972900000000003,PostTest
31,P032,Voluntary,Right,1,0.266729,PostTest
31,P032,Voluntary,Right,1,0.211729,PostTest
31,P032,Voluntary,Right,0,0.19872900000000002,PostTest
31,P032,Voluntary,Right,1,0.19572900000000001,PostTest
31,P032,Voluntary,Left,1,0.20272900000000002,PostTest
31,P032,Voluntary,Right,1,0.220729,PostTest
31,P032,Voluntary,Left,1,0.217729,PostTest
31,P032,Voluntary,Right,1,0.20472900000000002,PostTest
31,P032,Voluntary,Right,1,0.30172899999999997,PostTest
31,P032,Voluntary,Right,1,0.19972900000000002,PostTest
31,P032,Voluntary,Left,1,0.218729,PostTest
31,P032,Voluntary,Right,1,0.217729,PostTest
31,P032,Voluntary,Right,0,0.317729,PostTest
31,P032,Voluntary,Left,0,0.218729,PostTest
31,P032,Voluntary,Right,1,0.24072900000000003,PostTest
31,P032,Voluntary,Left,1,0.35072899999999996,PostTest
31,P032,Voluntary,Left,1,0.279729,PostTest
31,P032,Voluntary,Right,1,0.20772900000000002,PostTest
31,P032,Voluntary,Right,1,0.212729,PostTest
31,P032,Voluntary,Left,1,0.19872900000000002,PostTest
31,P032,Voluntary,Left,1,0.23672900000000002,PostTest
31,P032,Voluntary,Left,1,0.316729,PostTest
31,P032,Voluntary,Right,0,0.268729,PostTest
31,P032,Voluntary,Left,1,0.261729,PostTest
31,P032,Voluntary,Right,1,0.212729,PostTest
31,P032,Voluntary,Right,1,0.20972900000000003,PostTest
31,P032,Voluntary,Left,1,0.25172900000000004,PostTest
31,P032,Voluntary,Left,1,0.469729,PostTest
31,P032,Voluntary,Right,1,0.212729,PostTest
31,P032,Voluntary,Left,1,0.217729,PostTest
31,P032,Voluntary,Right,0,0.29072899999999996,PostTest
31,P032,Voluntary,Left,0,0.20772900000000002,PostTest
31,P032,Voluntary,Right,0,0.20372900000000002,PostTest
31,P032,Voluntary,Left,1,0.278729,PostTest
31,P032,Voluntary,Left,1,0.495729,PostTest
31,P032,Voluntary,Left,1,0.225729,PostTest
31,P032,Voluntary,Left,1,0.22872900000000002,PostTest
31,P032,Voluntary,Left,0,0.281729,PostTest
31,P032,Voluntary,Right,1,0.494729,PostTest
31,P032,Voluntary,Right,1,0.30172899999999997,PostTest
31,P032,Voluntary,Left,1,0.224729,PostTest
31,P032,Voluntary,Right,1,0.23572900000000002,PostTest
31,P032,Voluntary,Left,0,0.244729,PostTest
31,P032,Voluntary,Right,1,0.248729,PostTest
31,P032,Voluntary,Left,1,0.212729,PostTest
31,P032,Voluntary,Left,0,0.20972900000000003,PostTest
31,P032,Voluntary,Right,1,0.20772900000000002,PostTest
31,P032,Voluntary,Right,1,0.23272900000000002,PostTest
31,P032,Voluntary,Right,1,0.340729,PostTest
31,P032,Voluntary,Right,1,0.29072899999999996,PostTest
31,P032,Voluntary,Right,1,0.23072900000000002,PostTest
31,P032,Voluntary,Right,1,0.287729,PostTest
31,P032,Voluntary,Left,1,0.244729,PostTest
32,P033,Voluntary,Right,1,0.196013,Baseline
32,P033,Voluntary,Left,1,0.372013,Baseline
32,P033,Voluntary,Right,1,0.205013,Baseline
32,P033,Voluntary,Right,1,0.254013,Baseline
32,P033,Voluntary,Right,1,0.234013,Baseline
32,P033,Voluntary,Right,1,0.228013,Baseline
32,P033,Voluntary,Right,1,0.211013,Baseline
32,P033,Voluntary,Left,1,0.240013,Baseline
32,P033,Voluntary,Right,1,0.246013,Baseline
32,P033,Voluntary,Right,0,0.33801299999999995,Baseline
32,P033,Voluntary,Right,0,0.232013,Baseline
32,P033,Voluntary,Left,1,0.267013,Baseline
32,P033,Voluntary,Right,1,0.231013,Baseline
32,P033,Voluntary,Right,1,0.226013,Baseline
32,P033,Voluntary,Right,1,0.22301300000000002,Baseline
32,P033,Voluntary,Right,1,0.217013,Baseline
32,P033,Voluntary,Left,1,0.259013,Baseline
32,P033,Voluntary,Right,1,0.385013,Baseline
32,P033,Voluntary,Right,1,0.621013,Baseline
32,P033,Voluntary,Right,1,0.203013,Baseline
32,P033,Voluntary,Left,1,0.22401300000000002,Baseline
32,P033,Voluntary,Left,1,0.35501299999999997,Baseline
32,P033,Voluntary,Left,1,0.226013,Baseline
32,P033,Voluntary,Right,1,0.267013,Baseline
32,P033,Voluntary,Left,1,0.228013,Baseline
32,P033,Voluntary,Right,1,0.36001299999999997,Baseline
32,P033,Voluntary,Right,1,0.41701299999999997,Baseline
32,P033,Voluntary,Left,1,0.202013,Baseline
32,P033,Voluntary,Left,1,0.42201299999999997,Baseline
32,P033,Voluntary,Right,1,0.227013,Baseline
32,P033,Voluntary,Left,1,0.237013,Baseline
32,P033,Voluntary,Left,1,0.201013,Baseline
32,P033,Voluntary,Right,1,0.202013,Baseline
32,P033,Voluntary,Left,0,0.246013,Baseline
32,P033,Voluntary,Right,1,0.237013,Baseline
32,P033,Voluntary,Right,1,0.219013,Baseline
32,P033,Voluntary,Left,1,0.252013,Baseline
32,P033,Voluntary,Left,1,0.253013,Baseline
32,P033,Voluntary,Left,1,0.233013,Baseline
32,P033,Voluntary,Left,1,0.22301300000000002,Baseline
32,P033,Voluntary,Left,1,0.216013,Baseline
32,P033,Voluntary,Left,0,0.200013,Baseline
32,P033,Voluntary,Right,1,0.205013,Baseline
32,P033,Voluntary,Left,1,0.29301299999999997,Baseline
32,P033,Voluntary,Left,1,0.28301299999999996,Baseline
32,P033,Voluntary,Right,1,0.27501299999999995,Baseline
32,P033,Voluntary,Left,1,0.206013,Baseline
32,P033,Voluntary,Right,1,0.27701299999999995,Baseline
32,P033,Voluntary,Left,1,0.22001300000000001,Baseline
32,P033,Voluntary,Left,1,0.238013,Baseline
32,P033,Voluntary,Right,1,0.27701299999999995,Baseline
32,P033,Voluntary,Left,1,0.28601299999999996,Baseline
32,P033,Voluntary,Left,1,0.27701299999999995,Baseline
32,P033,Voluntary,Left,0,0.19201300000000002,Baseline
32,P033,Voluntary,Right,1,0.251013,Baseline
32,P033,Voluntary,Right,1,0.196013,Baseline
32,P033,Voluntary,Right,1,0.203013,Baseline
32,P033,Voluntary,Right,1,0.385013,Baseline
32,P033,Voluntary,Right,1,0.215013,Baseline
32,P033,Voluntary,Right,0,0.252013,Baseline
32,P033,Voluntary,Right,1,0.242013,Baseline
32,P033,Voluntary,Right,0,0.257013,Baseline
32,P033,Voluntary,Left,1,0.258013,Baseline
32,P033,Voluntary,Right,0,0.242013,Baseline
32,P033,Voluntary,Right,1,0.27901299999999996,Baseline
32,P033,Voluntary,Right,1,0.249013,Baseline
32,P033,Voluntary,Right,1,0.22201300000000002,Baseline
32,P033,Voluntary,Left,1,0.203013,Baseline
32,P033,Voluntary,Right,1,0.205013,Baseline
32,P033,Voluntary,Right,0,0.252013,Baseline
32,P033,Voluntary,Right,1,0.231013,Baseline
32,P033,Voluntary,Right,1,0.27601299999999995,Baseline
32,P033,Voluntary,Right,1,0.210013,Baseline
32,P033,Voluntary,Right,1,0.231013,Baseline
32,P033,Voluntary,Left,0,0.210013,Baseline
32,P033,Voluntary,Left,1,0.238013,Baseline
32,P033,Voluntary,Right,1,0.204013,Baseline
32,P033,Voluntary,Left,1,0.248013,Baseline
32,P033,Voluntary,Right,1,0.22501300000000002,Baseline
32,P033,Voluntary,Left,1,0.198013,Baseline
32,P033,Voluntary,Left,0,0.214013,Baseline
32,P033,Voluntary,Right,1,0.34201299999999996,Baseline
32,P033,Voluntary,Left,1,0.28001299999999996,Baseline
32,P033,Voluntary,Right,1,0.196013,Baseline
32,P033,Voluntary,Left,1,0.227013,Baseline
32,P033,Voluntary,Right,1,0.314013,Baseline
32,P033,Voluntary,Right,1,0.231013,Baseline
32,P033,Voluntary,Left,1,0.201013,Baseline
32,P033,Voluntary,Left,1,0.22301300000000002,Baseline
32,P033,Voluntary,Right,1,0.212013,Baseline
32,P033,Voluntary,Right,1,0.22101300000000001,Baseline
32,P033,Voluntary,Right,1,0.216013,Baseline
32,P033,Voluntary,Right,1,0.216013,Baseline
32,P033,Voluntary,Left,1,0.227013,Baseline
32,P033,Voluntary,Left,1,0.268013,Baseline
32,P033,Voluntary,Left,1,0.219013,Baseline
32,P033,Voluntary,Right,1,0.303013,Baseline
32,P033,Voluntary,Right,1,0.255013,Baseline
32,P033,Voluntary,Left,1,0.214013,Baseline
32,P033,Voluntary,Right,1,0.200013,Baseline
32,P033,Voluntary,Right,0,0.33801299999999995,Baseline
32,P033,Voluntary,Right,0,0.214013,Baseline
32,P033,Voluntary,Right,1,0.35601299999999997,Baseline
32,P033,Voluntary,Right,1,0.243013,Baseline
32,P033,Voluntary,Left,1,0.198013,Baseline
32,P033,Voluntary,Right,1,0.198013,Baseline
32,P033,Voluntary,Left,1,0.5030129999999999,Baseline
32,P033,Voluntary,Right,1,0.22501300000000002,Baseline
32,P033,Voluntary,Right,1,0.239013,Baseline
32,P033,Voluntary,Right,1,0.22201300000000002,Baseline
32,P033,Voluntary,Right,1,0.435013,Baseline
32,P033,Voluntary,Left,1,0.19401300000000002,Baseline
32,P033,Voluntary,Right,1,0.198013,Baseline
32,P033,Voluntary,Left,1,0.262013,Baseline
32,P033,Voluntary,Left,1,0.27801299999999995,Baseline
32,P033,Voluntary,Right,1,0.209013,Baseline
32,P033,Voluntary,Left,1,0.19301300000000002,Baseline
32,P033,Voluntary,Right,1,0.27601299999999995,Baseline
32,P033,Voluntary,Right,1,0.22001300000000001,Baseline
32,P033,Voluntary,Left,1,0.217013,Baseline
32,P033,Voluntary,Left,1,0.22101300000000001,Baseline
32,P033,Voluntary,Left,1,0.28801299999999996,Baseline
32,P033,Voluntary,Left,1,0.198013,Baseline
32,P033,Voluntary,Right,1,0.267013,Baseline
32,P033,Voluntary,Right,0,0.22101300000000001,Baseline
32,P033,Voluntary,Left,1,0.210013,Baseline
32,P033,Voluntary,Left,1,0.226013,Baseline
32,P033,Voluntary,Right,1,0.22001300000000001,Baseline
32,P033,Voluntary,Left,0,0.260013,Baseline
32,P033,Voluntary,Left,1,0.326013,Baseline
32,P033,Voluntary,Left,1,0.270013,Baseline
32,P033,Voluntary,Right,1,0.237013,Baseline
32,P033,Voluntary,Right,1,0.209013,Baseline
32,P033,Voluntary,Left,0,0.310013,Baseline
32,P033,Voluntary,Left,1,0.244013,Baseline
32,P033,Voluntary,Left,0,0.239013,Baseline
32,P033,Voluntary,Right,1,0.22101300000000001,Baseline
32,P033,Voluntary,Right,1,0.300013,Baseline
32,P033,Voluntary,Right,1,0.199013,Baseline
32,P033,Voluntary,Right,1,0.219013,Baseline
32,P033,Voluntary,Left,1,0.228013,Baseline
32,P033,Voluntary,Left,1,0.258013,Baseline
32,P033,Voluntary,Right,1,0.250013,Baseline
32,P033,Voluntary,Right,1,0.204013,Baseline
32,P033,Voluntary,Left,1,0.241013,Baseline
32,P033,Voluntary,Left,1,0.299013,Baseline
32,P033,Voluntary,Left,0,0.27301299999999995,Baseline
32,P033,Voluntary,Left,1,0.204013,Baseline
32,P033,Voluntary,Left,1,0.230013,Baseline
32,P033,Voluntary,Left,1,0.210013,Baseline
32,P033,Voluntary,Left,1,0.197013,Baseline
32,P033,Voluntary,Left,1,0.231013,Baseline
32,P033,Voluntary,Right,1,0.228013,Baseline
32,P033,Voluntary,Left,1,0.325013,Baseline
32,P033,Voluntary,Left,1,0.210013,Baseline
32,P033,Voluntary,Left,1,0.34801299999999996,Baseline
32,P033,Voluntary,Right,1,0.246013,Baseline
32,P033,Voluntary,Left,0,0.219013,Baseline
32,P033,Voluntary,Right,1,0.204013,Baseline
32,P033,Voluntary,Left,1,0.239013,Baseline
32,P033,Voluntary,Right,1,0.306013,Baseline
32,P033,Voluntary,Left,1,0.200013,Baseline
32,P033,Voluntary,Left,1,0.241013,Baseline
32,P033,Voluntary,Left,1,0.198013,Baseline
32,P033,Voluntary,Left,1,0.269013,Baseline
32,P033,Voluntary,Left,1,0.233013,Baseline
32,P033,Voluntary,Left,1,0.209013,Baseline
32,P033,Voluntary,Right,1,0.262013,Baseline
32,P033,Voluntary,Left,1,0.369013,Baseline
32,P033,Voluntary,Left,1,0.317013,Baseline
32,P033,Voluntary,Right,1,0.27601299999999995,Baseline
32,P033,Voluntary,Right,1,0.219013,Baseline
32,P033,Voluntary,Right,1,0.213013,Baseline
32,P033,Voluntary,Right,0,0.22101300000000001,Baseline
32,P033,Voluntary,Left,1,0.311013,Baseline
32,P033,Voluntary,Right,1,0.239013,Baseline
32,P033,Voluntary,Right,1,0.28401299999999996,Baseline
32,P033,Voluntary,Right,1,0.310013,Baseline
32,P033,Voluntary,Right,1,0.215013,Baseline
32,P033,Voluntary,Right,0,0.211013,Baseline
32,P033,Voluntary,Right,1,0.271013,Baseline
32,P033,Voluntary,Left,1,0.195013,Baseline
32,P033,Voluntary,Right,1,0.203013,Baseline
32,P033,Voluntary,Left,1,0.214013,Baseline
32,P033,Voluntary,Left,1,0.22101300000000001,Baseline
32,P033,Voluntary,Right,1,0.371013,Baseline
32,P033,Voluntary,Left,1,0.309013,Baseline
32,P033,Voluntary,Right,1,0.216013,Baseline
32,P033,Voluntary,Right,1,0.18901300000000001,Baseline
32,P033,Voluntary,Right,1,0.28301299999999996,Baseline
32,P033,Voluntary,Right,1,0.201013,Baseline
32,P033,Voluntary,Right,1,0.240013,Baseline
32,P033,Voluntary,Right,0,0.242013,Baseline
32,P033,Voluntary,Right,1,0.334013,Baseline
32,P033,Voluntary,Left,0,0.22101300000000001,Baseline
32,P033,Voluntary,Right,1,0.251013,Baseline
32,P033,Voluntary,Right,1,0.22401300000000002,Baseline
32,P033,Voluntary,Right,1,0.311013,Baseline
32,P033,Voluntary,Left,1,0.266013,Baseline
32,P033,Voluntary,Left,1,0.200013,Baseline
32,P033,Voluntary,Right,1,0.240013,PostTest
32,P033,Voluntary,Right,0,0.299013,PostTest
32,P033,Voluntary,Right,1,0.22301300000000002,PostTest
32,P033,Voluntary,Left,1,0.252013,PostTest
32,P033,Voluntary,Left,1,0.269013,PostTest
32,P033,Voluntary,Right,1,0.301013,PostTest
32,P033,Voluntary,Left,1,0.247013,PostTest
32,P033,Voluntary,Right,1,0.230013,PostTest
32,P033,Voluntary,Left,1,0.247013,PostTest
32,P033,Voluntary,Right,1,0.205013,PostTest
32,P033,Voluntary,Left,1,0.227013,PostTest
32,P033,Voluntary,Left,1,0.22301300000000002,PostTest
32,P033,Voluntary,Left,1,0.35901299999999997,PostTest
32,P033,Voluntary,Right,1,0.240013,PostTest
32,P033,Voluntary,Right,0,0.215013,PostTest
32,P033,Voluntary,Left,1,0.235013,PostTest
32,P033,Voluntary,Right,1,0.260013,PostTest
32,P033,Voluntary,Right,1,0.256013,PostTest
32,P033,Voluntary,Right,1,0.262013,PostTest
32,P033,Voluntary,Right,1,0.237013,PostTest
32,P033,Voluntary,Left,1,0.208013,PostTest
32,P033,Voluntary,Left,1,0.254013,PostTest
32,P033,Voluntary,Left,1,0.22501300000000002,PostTest
32,P033,Voluntary,Left,1,0.239013,PostTest
32,P033,Voluntary,Right,0,0.206013,PostTest
32,P033,Voluntary,Left,1,0.213013,PostTest
32,P033,Voluntary,Right,1,0.229013,PostTest
32,P033,Voluntary,Right,1,0.332013,PostTest
32,P033,Voluntary,Left,1,0.254013,PostTest
32,P033,Voluntary,Right,0,0.209013,PostTest
32,P033,Voluntary,Left,1,0.28301299999999996,PostTest
32,P033,Voluntary,Right,1,0.29601299999999997,PostTest
32,P033,Voluntary,Right,1,0.256013,PostTest
32,P033,Voluntary,Left,1,0.28601299999999996,PostTest
32,P033,Voluntary,Right,1,0.304013,PostTest
32,P033,Voluntary,Right,0,0.306013,PostTest
32,P033,Voluntary,Right,1,0.217013,PostTest
32,P033,Voluntary,Right,1,0.257013,PostTest
32,P033,Voluntary,Right,1,0.233013,PostTest
32,P033,Voluntary,Right,0,0.245013,PostTest
32,P033,Voluntary,Left,1,0.29501299999999997,PostTest
32,P033,Voluntary,Right,1,0.211013,PostTest
32,P033,Voluntary,Left,1,0.232013,PostTest
32,P033,Voluntary,Left,1,0.233013,PostTest
32,P033,Voluntary,Left,1,0.206013,PostTest
32,P033,Voluntary,Left,1,0.253013,PostTest
32,P033,Voluntary,Right,1,0.259013,PostTest
32,P033,Voluntary,Right,1,0.207013,PostTest
32,P033,Voluntary,Right,1,0.234013,PostTest
32,P033,Voluntary,Right,1,0.240013,PostTest
32,P033,Voluntary,Right,1,0.228013,PostTest
32,P033,Voluntary,Right,1,0.28901299999999996,PostTest
32,P033,Voluntary,Left,0,0.255013,PostTest
32,P033,Voluntary,Right,1,0.232013,PostTest
32,P033,Voluntary,Left,1,0.315013,PostTest
32,P033,Voluntary,Right,0,0.199013,PostTest
32,P033,Voluntary,Left,1,0.246013,PostTest
32,P033,Voluntary,Right,1,0.22501300000000002,PostTest
32,P033,Voluntary,Right,1,0.212013,PostTest
32,P033,Voluntary,Right,1,0.253013,PostTest
32,P033,Voluntary,Left,1,0.226013,PostTest
32,P033,Voluntary,Left,1,0.242013,PostTest
32,P033,Voluntary,Right,1,0.233013,PostTest
32,P033,Voluntary,Right,1,0.210013,PostTest
32,P033,Voluntary,Left,1,0.245013,PostTest
32,P033,Voluntary,Left,0,0.235013,PostTest
32,P033,Voluntary,Left,1,0.207013,PostTest
32,P033,Voluntary,Right,1,0.22301300000000002,PostTest
32,P033,Voluntary,Left,1,0.27801299999999995,PostTest
32,P033,Voluntary,Left,1,0.207013,PostTest
32,P033,Voluntary,Right,1,0.313013,PostTest
32,P033,Voluntary,Right,1,0.380013,PostTest
32,P033,Voluntary,Right,1,0.213013,PostTest
32,P033,Voluntary,Right,1,0.207013,PostTest
32,P033,Voluntary,Right,1,0.22101300000000001,PostTest
